OrderID,Date,CustomerID,Product,Category,Sales,Quantity,Profit,Region
f2173888,2023-12-02,a33e29,Microwave,Home Appliances,3602.38,6,1044.62,North
a2d46db1,2025-02-13,9f383e,Smartwatch,Electronics,961.99,6,220.59,East
e930be6b,2024-08-05,de2266,Sofa,Furniture,1841.38,4,397.59,West
fb4d2851,2024-01-10,121806,Laptop,Electronics,4286.34,4,713.47,West
fa2d9b41,2025-01-30,bd60f5,Dumbbells,Sports & Fitness,2949.29,5,696.27,West
e12d0ab8,2024-09-27,b806bd,Laptop,Electronics,4025.22,2,649.91,West
b8f04dbb,2024-02-16,8fe8a9,Bed,Furniture,4093.37,6,279.8,South
975b9347,2024-09-23,2680e1,Hair Dryer,Beauty & Health,1893.06,9,545.32,East
0f630c54,2023-02-26,cf6453,Office Chair,Furniture,470.83,1,121.99,East
454de0c2,2024-09-27,ea142b,Bicycle,Sports & Fitness,4414.36,2,600.36,South
f1173d77,2024-10-18,88d955,Fitness Tracker,Sports & Fitness,4212.4,5,859.91,Central
91eca62f,2024-06-02,215457,Refrigerator,Home Appliances,4194.5,1,1073.6,West
69f907a6,2024-11-28,8dab5e,Yoga Mat,Sports & Fitness,1244.71,7,86.21,North
39d78e10,2024-09-24,3b6030,Refrigerator,Home Appliances,4522.38,6,306.0,North
cc271550,2024-02-03,59bf9f,Sofa,Furniture,473.69,3,86.58,North
f024155c,2024-04-04,86efe7,Massage Gun,Beauty & Health,90.2,4,22.46,South
98878190,2024-03-18,6777d1,Hair Dryer,Beauty & Health,1034.71,9,83.75,West
7067149a,2023-04-04,bc1d36,Microwave,Home Appliances,2473.1,6,437.37,North
c66aa080,2024-10-12,d1680b,Laptop,Electronics,4930.58,5,1277.96,West
25edc057,2024-03-25,08416f,Air Conditioner,Home Appliances,3270.04,2,449.9,Central
260cb149,2025-01-29,171e78,Dining Table,Furniture,1493.26,8,85.74,North
5db5d9bb,2024-08-27,a66a76,Washing Machine,Home Appliances,2485.09,9,388.68,South
04f907ee,2024-09-24,754ab0,Skincare Kit,Beauty & Health,579.64,7,102.38,South
56e07c47,2024-01-24,8cd4a6,Bookshelf,Furniture,288.3,4,64.79,West
aabb30d5,2024-08-01,b7fa9d,Treadmill,Sports & Fitness,557.17,8,118.21,Central
7f7e179f,2024-03-16,ba01f4,Dumbbells,Sports & Fitness,366.49,3,70.91,North
294f82ca,2024-11-09,254d33,Dining Table,Furniture,718.22,9,51.88,North
379a2cd0,2024-01-22,4bed22,Bookshelf,Furniture,1216.71,8,354.98,North
e7785aa4,2024-05-03,ab1a55,Electric Toothbrush,Beauty & Health,1300.39,7,244.8,East
dc84d9cd,2024-08-16,861d06,Headphones,Electronics,4304.48,9,1007.5,East
48349263,2024-09-24,4c2832,Vacuum Cleaner,Home Appliances,2083.68,2,271.79,Central
35dae20d,2024-01-23,78b172,Washing Machine,Home Appliances,3042.97,7,259.7,South
54fcac95,2024-03-16,73b25a,Bookshelf,Furniture,3463.56,6,755.33,Central
1330d184,2024-04-29,88d5d6,Refrigerator,Home Appliances,1767.59,4,102.18,Central
9f37e63a,2023-12-07,e152cb,Fitness Tracker,Sports & Fitness,2313.04,3,226.67,West
21c69a24,2024-06-27,2cb313,Dining Table,Furniture,1911.04,6,134.07,South
b8155257,2024-09-26,04ce0b,Electric Toothbrush,Beauty & Health,1208.18,3,140.48,Central
f21fd15f,2024-05-24,99c552,Office Chair,Furniture,2011.36,3,354.02,East
e12018c8,2023-11-24,4dc54a,Tablet,Electronics,2316.19,2,373.79,West
ec012693,2023-10-21,617faf,Office Chair,Furniture,4616.77,9,1159.72,West
bdcef594,2024-07-25,6e7685,Dining Table,Furniture,3931.51,4,421.32,East
088d2818,2023-09-27,531f14,Bed,Furniture,1129.07,2,323.95,South
e29f7d69,2023-04-28,b2136b,Dining Table,Furniture,4742.39,2,786.61,Central
fe8ff69a,2023-04-10,93602d,Bed,Furniture,2471.59,6,454.61,Central
2066b547,2024-07-22,f6b450,Treadmill,Sports & Fitness,1484.93,5,416.94,South
def2fe3e,2023-12-31,fc7b11,Office Chair,Furniture,4975.7,9,745.27,West
a7c1664e,2024-02-21,2c7a50,Treadmill,Sports & Fitness,3227.11,9,504.62,West
a90afbcc,2023-12-15,929190,Refrigerator,Home Appliances,544.41,7,128.42,Central
a4fedf74,2024-03-11,e04946,Laptop,Electronics,2624.97,9,348.48,East
88eaa46a,2023-04-03,7e0e8b,Dumbbells,Sports & Fitness,4790.75,5,545.77,West
49fe981b,2024-04-09,d8ff99,Refrigerator,Home Appliances,421.1,3,117.76,South
695b7359,2023-05-18,54c072,Office Chair,Furniture,4275.68,3,1263.64,West
aba6f179,2024-11-16,52ed3b,Perfume,Beauty & Health,2297.12,7,587.08,North
d6e99534,2024-01-21,aa1fc7,Skincare Kit,Beauty & Health,4223.59,8,556.64,East
0a2e3a17,2023-10-25,2f990b,Air Conditioner,Home Appliances,1031.29,9,255.86,East
952e3122,2023-07-11,25407d,Perfume,Beauty & Health,3220.03,1,409.23,West
464b7f6d,2024-12-09,9a3f3b,Massage Gun,Beauty & Health,378.63,9,35.06,East
5bc0e279,2024-06-28,7e9b21,Laptop,Electronics,4122.42,2,420.17,West
9fed644f,2023-04-27,933be5,Electric Toothbrush,Beauty & Health,4144.51,8,557.45,West
c29c6dc5,2023-12-19,1a716c,Smartwatch,Electronics,4868.59,4,891.5,South
6b7d875d,2024-09-02,42d558,Washing Machine,Home Appliances,1868.42,5,233.26,South
63cf16b7,2023-04-17,44a679,Skincare Kit,Beauty & Health,347.67,1,92.07,West
b8e12097,2024-05-10,a579b3,Headphones,Electronics,2400.47,7,403.84,North
c02b008f,2024-05-14,9bd625,Bicycle,Sports & Fitness,261.55,3,71.31,East
4e7de294,2023-09-21,038ce1,Headphones,Electronics,4215.81,5,870.75,Central
dc45950e,2023-02-26,72bc7f,Washing Machine,Home Appliances,2125.36,1,313.15,East
b16309e8,2024-07-19,306731,Dumbbells,Sports & Fitness,1153.99,4,323.97,North
998a6240,2024-04-05,aedc03,Microwave,Home Appliances,2303.96,3,382.18,North
2f08fc3e,2024-07-09,31c6ad,Bed,Furniture,791.86,9,231.52,West
fc647291,2023-07-17,32cc2f,Skincare Kit,Beauty & Health,3493.12,5,769.87,East
98e7e110,2024-05-01,227495,Tablet,Electronics,679.85,4,171.6,North
9823fa40,2024-04-20,47ac39,Bed,Furniture,3405.37,4,926.27,Central
908fa333,2024-02-14,e42fba,Hair Dryer,Beauty & Health,3961.33,9,468.32,West
7cecb652,2023-11-06,0475b5,Headphones,Electronics,4595.21,9,336.28,West
db1395ac,2024-02-20,4a88b8,Air Conditioner,Home Appliances,644.95,2,65.0,South
197f1d14,2023-09-14,43dac2,Tablet,Electronics,2310.55,8,119.9,West
283bfa3e,2024-04-15,f5c968,Office Chair,Furniture,1220.91,3,261.99,East
9a0dba41,2024-12-19,4a832f,Treadmill,Sports & Fitness,4280.73,7,976.51,West
406ca615,2024-05-02,d33257,Treadmill,Sports & Fitness,3818.57,7,672.67,East
f14c3eaa,2023-05-08,3fe95e,Laptop,Electronics,1338.32,4,348.74,East
9d45c234,2023-03-28,6b413a,Headphones,Electronics,367.91,5,34.44,East
d880cde4,2024-11-12,c1e9ee,Sofa,Furniture,4352.67,7,423.09,South
e1cbadcd,2024-04-26,dc2c73,Electric Toothbrush,Beauty & Health,1572.51,9,232.06,West
3f3e956c,2024-07-10,5ddc94,Sofa,Furniture,4244.44,8,337.55,North
2d1410b7,2023-04-05,a678b6,Dining Table,Furniture,4609.8,3,317.26,Central
352c7b06,2024-11-07,c3ef97,Bed,Furniture,267.66,2,51.51,East
defc4018,2023-03-12,0958e3,Skincare Kit,Beauty & Health,2831.1,3,658.69,West
1276fade,2023-10-27,71c3b7,Vacuum Cleaner,Home Appliances,2398.08,5,222.13,North
cbacaec9,2023-03-14,518ed4,Microwave,Home Appliances,1850.97,2,295.18,South
61f4a338,2023-05-16,851a3c,Dumbbells,Sports & Fitness,2880.74,2,457.06,Central
8848890f,2024-01-24,6ed5e0,Smartphone,Electronics,3645.17,9,228.38,West
f575aea2,2024-07-17,084e6b,Massage Gun,Beauty & Health,4627.53,2,1053.55,West
90de3159,2023-10-15,81631d,Perfume,Beauty & Health,2840.68,9,187.49,East
f747c9f3,2024-03-14,d20901,Treadmill,Sports & Fitness,3612.01,9,1061.39,North
483145e0,2023-02-26,334030,Sofa,Furniture,4027.68,3,1189.66,South
b3439aaa,2023-04-16,aeb5c2,Massage Gun,Beauty & Health,4039.33,6,1017.34,East
2fa15c5b,2024-08-28,2bad94,Washing Machine,Home Appliances,535.33,1,133.39,West
123c6899,2023-07-30,cec36a,Office Chair,Furniture,133.28,7,15.48,North
71f3e2d1,2024-06-26,81ba63,Treadmill,Sports & Fitness,1216.21,8,185.59,East
f7d34685,2024-10-20,d04048,Washing Machine,Home Appliances,1503.57,8,364.46,Central
904b30c3,2024-01-13,a0ad52,Office Chair,Furniture,4087.01,1,340.87,Central
c05e85ab,2023-11-21,8b53c2,Massage Gun,Beauty & Health,572.9,9,67.96,South
abeaff8a,2024-01-27,c9c29e,Fitness Tracker,Sports & Fitness,1183.27,9,149.95,Central
a1f4740f,2023-05-29,23fc14,Fitness Tracker,Sports & Fitness,845.29,7,81.06,North
480b3bad,2023-11-10,01ac6a,Treadmill,Sports & Fitness,1510.35,2,377.88,North
74f93b21,2024-05-01,336bd9,Tablet,Electronics,4461.28,3,1328.79,North
38db7073,2025-01-29,dca8f8,Washing Machine,Home Appliances,3814.66,8,913.32,North
7e32b87d,2025-02-04,c8c9d2,Sofa,Furniture,904.89,1,57.24,South
0b21ca16,2024-07-23,f42ff4,Electric Toothbrush,Beauty & Health,2817.64,4,638.25,West
3f209b1a,2024-09-21,bf81bb,Hair Dryer,Beauty & Health,1914.23,9,296.92,North
6410a6ce,2025-01-15,bc6e8c,Tablet,Electronics,2752.14,6,283.49,West
eb6d93c3,2023-12-01,59dbd0,Smartphone,Electronics,332.59,8,54.28,West
1d8a58ca,2024-10-12,90424f,Vacuum Cleaner,Home Appliances,1875.41,2,263.99,East
57010972,2023-12-08,ed3350,Air Conditioner,Home Appliances,524.44,2,104.19,West
6073f359,2023-05-15,14d1a4,Treadmill,Sports & Fitness,868.82,6,204.17,South
c50d11f5,2024-11-20,e8ff3e,Treadmill,Sports & Fitness,1779.68,8,174.44,Central
82c53496,2023-06-12,d32825,Dumbbells,Sports & Fitness,2794.87,3,619.33,East
0110ea42,2023-04-10,c623f2,Headphones,Electronics,395.9,8,116.38,Central
58bef0e1,2024-11-05,a60d62,Dining Table,Furniture,3764.68,1,667.54,Central
88f4c075,2024-04-14,585841,Bed,Furniture,4009.84,1,1126.23,Central
976db59f,2023-12-12,0c10f6,Smartwatch,Electronics,493.09,2,82.38,Central
ecda523a,2024-11-12,4acc2d,Washing Machine,Home Appliances,1501.6,1,110.13,Central
8f0c3984,2023-10-30,760667,Office Chair,Furniture,4494.29,2,348.57,East
0c562c2d,2023-03-06,8a9920,Dumbbells,Sports & Fitness,2785.92,1,377.75,South
ba1fdcef,2024-07-12,6dc265,Skincare Kit,Beauty & Health,2664.63,6,610.82,South
0dbf4f7c,2024-01-09,88d698,Bicycle,Sports & Fitness,504.59,1,115.32,West
97df9201,2024-03-28,2d1e08,Office Chair,Furniture,3697.67,4,1061.35,South
b136e88b,2023-10-26,4a2c9e,Dining Table,Furniture,2425.62,3,335.34,East
48c71273,2025-01-05,911461,Refrigerator,Home Appliances,928.03,5,120.83,North
73cedc0f,2023-04-06,f11f48,Office Chair,Furniture,2971.62,1,287.27,West
05c17f2f,2024-06-19,2bd654,Dumbbells,Sports & Fitness,2256.36,7,374.64,South
a7446510,2023-06-09,741bed,Electric Toothbrush,Beauty & Health,1972.29,9,481.58,Central
fe45a6f2,2025-01-14,f98496,Treadmill,Sports & Fitness,1175.32,9,255.66,Central
1e041171,2024-09-16,7a017f,Perfume,Beauty & Health,1167.78,7,265.47,West
ade67cd2,2024-10-13,f93553,Dining Table,Furniture,4825.32,4,1243.19,North
e47fac5f,2024-02-06,08fbd1,Bookshelf,Furniture,3473.35,9,475.29,West
f6211dc4,2023-03-03,5e56c4,Laptop,Electronics,1840.68,6,227.78,South
34e6d126,2024-03-15,78d745,Massage Gun,Beauty & Health,545.16,7,62.2,East
83e9c1fa,2023-09-09,5ce31c,Dining Table,Furniture,142.58,8,10.96,South
c0366775,2023-07-27,42d7b6,Electric Toothbrush,Beauty & Health,408.58,6,50.74,East
fdfeeb3b,2023-12-25,fff54a,Microwave,Home Appliances,2641.24,9,456.93,North
046693b9,2024-07-03,07cd20,Headphones,Electronics,550.78,2,52.74,East
903fdadc,2023-03-26,d2e76a,Smartwatch,Electronics,2617.43,1,456.43,North
35c889a7,2023-04-14,dcee0f,Hair Dryer,Beauty & Health,2270.23,6,166.98,North
8a13db02,2024-11-11,593ca8,Fitness Tracker,Sports & Fitness,3116.76,6,396.32,East
c6ee8943,2024-08-21,73b249,Fitness Tracker,Sports & Fitness,1727.8,8,197.09,Central
8e6b8162,2024-01-23,356ad9,Tablet,Electronics,1544.88,1,197.48,North
e3650f93,2024-08-24,b0b0fc,Microwave,Home Appliances,3298.47,6,434.08,West
fddcd450,2023-12-16,0373b3,Washing Machine,Home Appliances,862.63,4,81.47,North
7ffaed4e,2024-03-16,9091bd,Office Chair,Furniture,2133.65,5,447.24,North
b495ca1b,2023-11-30,19216b,Bookshelf,Furniture,4325.56,1,599.56,East
a6fb59a8,2023-10-31,deb567,Laptop,Electronics,1942.57,3,569.06,West
28a9ffa0,2023-04-24,b0de13,Massage Gun,Beauty & Health,3149.27,1,490.55,East
7fb705d3,2024-08-31,abefba,Hair Dryer,Beauty & Health,1339.82,3,216.82,West
30007efa,2024-08-17,c8fc66,Sofa,Furniture,4041.17,1,491.0,Central
9b6d0272,2023-10-18,d695c3,Office Chair,Furniture,2923.54,8,151.12,East
fddcdc45,2023-10-12,57aeb2,Perfume,Beauty & Health,1051.74,1,253.53,East
793d5804,2025-02-01,c6a9a6,Electric Toothbrush,Beauty & Health,2185.72,6,442.13,West
8ce8b433,2023-09-17,f04c75,Office Chair,Furniture,515.79,9,111.26,East
cf232b0d,2025-01-24,a13c51,Smartphone,Electronics,1991.92,6,572.56,North
576dc816,2023-04-04,52b2dc,Yoga Mat,Sports & Fitness,4919.27,7,409.98,Central
702403bc,2024-05-30,882010,Sofa,Furniture,3419.92,2,864.91,South
922bda33,2024-10-01,d1782b,Smartphone,Electronics,2500.8,5,220.65,South
90349944,2024-10-08,8ab8b5,Microwave,Home Appliances,3002.13,9,295.18,East
e454d7fc,2023-07-24,fc2d43,Smartwatch,Electronics,882.36,5,70.79,East
ee926832,2023-10-11,5d8b14,Bed,Furniture,664.67,1,38.12,East
7e5fc14a,2024-10-29,480eb9,Office Chair,Furniture,841.27,3,195.49,West
bf769995,2023-11-14,46ba53,Headphones,Electronics,1244.04,2,354.73,North
98757490,2024-09-28,de214e,Fitness Tracker,Sports & Fitness,3524.29,1,972.21,North
936bbbdf,2024-11-03,1a99b7,Sofa,Furniture,2441.22,2,309.19,East
fe5c4c4f,2023-11-03,86b624,Air Conditioner,Home Appliances,4238.01,2,1208.64,North
0dd58c54,2024-03-05,6a1cd3,Headphones,Electronics,369.86,5,19.56,Central
c69956bd,2023-10-31,946805,Bed,Furniture,2902.56,9,309.61,West
e5cfab1d,2024-11-17,59c0dd,Skincare Kit,Beauty & Health,903.22,5,138.39,North
fb3acac1,2024-12-13,a75109,Massage Gun,Beauty & Health,3044.22,7,852.24,East
afe2d2b0,2024-01-25,086e05,Office Chair,Furniture,3945.37,3,1017.61,South
9994b3d0,2024-04-21,d48698,Microwave,Home Appliances,3986.06,3,746.13,West
5a3e705f,2024-05-14,1aa7d3,Washing Machine,Home Appliances,2832.85,1,499.9,North
03cdbb68,2024-03-18,6a180f,Laptop,Electronics,724.07,8,134.94,Central
a1f0170b,2024-08-04,129942,Smartwatch,Electronics,2125.26,7,590.99,West
57301065,2023-11-27,81654e,Air Conditioner,Home Appliances,1551.29,9,153.48,South
ba87f6a0,2023-09-02,d3d405,Vacuum Cleaner,Home Appliances,2843.35,9,342.68,North
ee314b8c,2023-10-19,a6c36a,Bookshelf,Furniture,3322.23,2,522.01,North
246d0b2e,2023-04-21,2ddd68,Refrigerator,Home Appliances,1798.46,5,519.28,Central
7e6bf207,2023-05-03,7c8369,Laptop,Electronics,2739.19,8,791.56,Central
fb76e14b,2024-09-04,1487bf,Smartphone,Electronics,2770.5,1,527.32,North
6178cb20,2024-08-26,de253a,Air Conditioner,Home Appliances,2296.89,9,379.66,South
cb83a003,2023-06-10,789136,Smartphone,Electronics,621.0,4,71.57,Central
5a99017e,2024-09-20,72fb38,Skincare Kit,Beauty & Health,2669.25,1,247.31,Central
e5380545,2024-12-19,6e49d7,Massage Gun,Beauty & Health,4201.0,9,1054.48,South
71cbb415,2023-06-18,e560cb,Bicycle,Sports & Fitness,1666.2,5,219.96,West
1d820de4,2024-09-17,d089c6,Perfume,Beauty & Health,1710.89,3,244.27,West
6a1f4c3b,2024-11-23,e3c977,Tablet,Electronics,703.09,6,59.67,East
d704c90a,2024-08-26,7b0a82,Hair Dryer,Beauty & Health,2502.36,1,208.65,North
e03305e8,2024-06-17,0b7d32,Bicycle,Sports & Fitness,713.23,9,88.82,North
305e4879,2025-02-11,07e037,Fitness Tracker,Sports & Fitness,3175.11,8,625.39,North
4945563b,2024-03-22,e99523,Skincare Kit,Beauty & Health,1925.57,5,377.11,South
21379fc1,2023-11-14,ea3aad,Smartwatch,Electronics,624.91,8,63.54,South
a6c24b04,2024-06-02,3bc907,Microwave,Home Appliances,1772.19,6,213.97,North
b6b65a84,2025-01-27,db6a08,Smartphone,Electronics,3636.45,1,904.46,Central
2cd4b195,2025-02-19,2136f6,Hair Dryer,Beauty & Health,654.6,2,62.84,North
655d3aa5,2024-11-17,1cf8b8,Hair Dryer,Beauty & Health,4959.34,1,1272.43,South
2787ebf8,2023-08-08,d9ce53,Headphones,Electronics,1047.3,4,134.66,Central
5bbd28d3,2023-04-14,d15f92,Bookshelf,Furniture,1623.38,8,383.3,East
050090bb,2024-02-20,9c394f,Vacuum Cleaner,Home Appliances,3186.43,3,601.13,West
896c8413,2023-03-24,6f26fe,Dumbbells,Sports & Fitness,637.4,2,103.17,West
a675acc9,2024-07-23,36f112,Fitness Tracker,Sports & Fitness,282.24,6,61.78,West
1b788b88,2023-03-25,3121ca,Refrigerator,Home Appliances,1384.65,8,376.3,West
40512af4,2024-09-05,d4e2b0,Skincare Kit,Beauty & Health,4839.55,6,859.75,South
d5469dc3,2023-08-03,1a229c,Air Conditioner,Home Appliances,1781.02,5,215.94,South
049dd032,2025-02-13,46cac5,Dumbbells,Sports & Fitness,4760.66,5,486.19,South
7ea9c6a1,2023-07-13,0f4885,Office Chair,Furniture,3873.54,3,570.84,Central
74157511,2024-04-12,35fbc4,Treadmill,Sports & Fitness,3903.35,9,519.01,West
c9269053,2023-06-20,c38071,Bookshelf,Furniture,4469.49,6,1170.19,West
1cc57464,2024-07-03,fba116,Refrigerator,Home Appliances,2550.27,8,713.51,South
92a0882f,2025-02-02,74046e,Fitness Tracker,Sports & Fitness,1136.88,3,269.2,South
b914d7b2,2023-02-28,6967d0,Massage Gun,Beauty & Health,4130.22,5,930.24,North
44d98813,2023-07-25,e301fe,Perfume,Beauty & Health,2044.53,9,499.15,North
c49fafa0,2024-05-02,c6bec4,Washing Machine,Home Appliances,2424.12,4,671.16,West
b0898e72,2023-03-25,954aeb,Smartphone,Electronics,934.98,8,138.69,South
589516db,2023-07-31,7182a1,Bookshelf,Furniture,303.47,2,82.26,East
948171b5,2024-07-02,19111c,Tablet,Electronics,4423.82,7,1101.76,South
57f44fe8,2023-03-25,b92e6f,Bookshelf,Furniture,4815.39,1,388.32,East
ba532703,2023-09-21,d68e95,Air Conditioner,Home Appliances,3073.73,3,651.21,South
5f096bda,2023-06-02,4007d7,Microwave,Home Appliances,1961.98,4,543.11,South
077c94fe,2024-07-24,7bb090,Massage Gun,Beauty & Health,473.97,9,42.57,West
6f1a0224,2023-06-10,66af9b,Electric Toothbrush,Beauty & Health,2307.86,9,393.22,Central
c2171bd7,2024-01-30,88468f,Hair Dryer,Beauty & Health,179.88,4,17.84,West
e64dc17a,2024-05-06,f15370,Skincare Kit,Beauty & Health,1737.28,4,104.37,East
8322cbe4,2024-09-26,bd55ce,Smartwatch,Electronics,894.65,6,71.65,South
28883878,2024-02-27,e93ddd,Smartwatch,Electronics,991.22,5,88.45,Central
aa810804,2024-09-04,e142e9,Fitness Tracker,Sports & Fitness,2475.44,3,216.25,East
4f5a36e5,2024-09-20,114df5,Fitness Tracker,Sports & Fitness,3571.52,1,272.76,South
a52d5a01,2023-03-27,569713,Microwave,Home Appliances,228.15,4,38.25,East
5ee05b6a,2025-02-03,33706c,Smartphone,Electronics,1455.3,9,354.78,East
14b4329e,2024-03-26,c9686d,Washing Machine,Home Appliances,3648.95,3,983.97,Central
497c140e,2023-11-02,694417,Office Chair,Furniture,3152.78,3,569.7,West
72ddc9fd,2024-11-10,889c9f,Refrigerator,Home Appliances,475.24,6,102.06,Central
f75803a2,2024-07-25,d3593c,Smartwatch,Electronics,74.79,2,8.44,Central
0fe4e83b,2024-03-15,6f14b6,Dumbbells,Sports & Fitness,1082.03,1,256.43,Central
8ceb9151,2023-07-13,cde66e,Tablet,Electronics,2760.49,7,335.73,North
e657dafb,2023-02-25,6bf27f,Dumbbells,Sports & Fitness,2986.23,2,829.07,West
2530ddeb,2024-07-03,c0a478,Office Chair,Furniture,3531.59,6,619.59,South
076de3d8,2023-09-04,06d295,Refrigerator,Home Appliances,3735.2,3,229.95,South
5f3fb5ec,2025-02-08,0f0561,Laptop,Electronics,4764.29,2,1424.69,South
63cd53c6,2023-08-13,55cb4e,Dining Table,Furniture,2907.78,1,429.29,South
fc6df47e,2023-09-25,9af308,Microwave,Home Appliances,1357.3,2,77.22,East
c2fa8274,2023-03-29,86ac83,Dining Table,Furniture,1249.34,9,355.19,West
9568ce06,2024-12-25,365701,Smartwatch,Electronics,333.81,5,27.24,South
0271ad70,2024-12-09,44860f,Vacuum Cleaner,Home Appliances,1255.27,1,138.87,West
f0b1ca50,2025-02-04,eeb3fc,Hair Dryer,Beauty & Health,2123.8,1,478.13,West
0b6c6304,2025-01-01,f616d8,Laptop,Electronics,4611.12,3,994.73,North
30c16253,2025-01-21,5b2301,Air Conditioner,Home Appliances,3501.73,2,1048.36,North
0e35c890,2024-01-14,918fd7,Bookshelf,Furniture,57.73,7,3.76,Central
3357652c,2024-06-04,872c28,Bookshelf,Furniture,1544.44,9,119.62,West
a413669c,2024-09-05,c645f7,Perfume,Beauty & Health,2052.41,3,233.3,North
9b7fb98d,2024-07-19,ff25b6,Perfume,Beauty & Health,2848.28,8,355.89,West
fa2d190c,2023-06-14,e00cdb,Massage Gun,Beauty & Health,2408.75,3,573.08,South
d3662f60,2023-07-04,61cee9,Yoga Mat,Sports & Fitness,4704.47,2,627.25,Central
9794d6ee,2023-09-25,38ec92,Bookshelf,Furniture,3239.18,6,817.39,Central
8d7f2e85,2023-03-17,e4714b,Vacuum Cleaner,Home Appliances,3145.04,2,795.52,East
e9ed1a26,2024-03-22,adf0c7,Fitness Tracker,Sports & Fitness,3442.14,2,589.54,South
0c292bdb,2023-12-23,fbf26a,Headphones,Electronics,2903.17,3,360.53,East
845459bd,2024-08-31,378aae,Headphones,Electronics,319.57,7,61.53,East
1273e669,2023-06-13,4de7dc,Air Conditioner,Home Appliances,4955.34,5,476.89,West
38e2d470,2024-11-30,39f7df,Sofa,Furniture,3634.73,1,783.87,Central
b8c0610e,2024-10-16,00dcea,Washing Machine,Home Appliances,1456.19,8,432.27,Central
c9c95e93,2024-08-27,d35563,Refrigerator,Home Appliances,4935.49,1,258.64,West
31aa9066,2024-02-11,6abdb7,Smartphone,Electronics,4247.22,4,482.58,Central
f1ecf144,2024-05-19,90f6eb,Massage Gun,Beauty & Health,772.99,5,207.5,East
7aa2dcfb,2024-11-27,c68ffc,Perfume,Beauty & Health,2081.34,6,608.79,South
dcc27d7b,2024-10-02,d6f7d5,Smartwatch,Electronics,994.51,7,207.44,North
0ff97289,2024-09-14,b13473,Office Chair,Furniture,4161.28,6,324.98,Central
f25c18b0,2024-06-02,7c2289,Hair Dryer,Beauty & Health,3120.96,5,464.03,South
4e4739ce,2024-10-31,9f68d8,Skincare Kit,Beauty & Health,558.09,2,146.67,North
df129aaa,2023-08-04,91b67a,Dumbbells,Sports & Fitness,416.45,3,23.2,West
0fa572b3,2024-05-12,a577c1,Bed,Furniture,2874.42,2,464.47,East
a2ba4bc0,2023-07-27,01e7a6,Perfume,Beauty & Health,2313.62,4,288.63,North
e44f999e,2024-11-14,dcf56e,Treadmill,Sports & Fitness,743.77,5,138.24,South
6ee0cbe3,2025-01-29,8e86fa,Massage Gun,Beauty & Health,2371.88,1,450.97,East
9bc7484c,2024-07-08,7176c5,Washing Machine,Home Appliances,2892.44,2,657.73,South
17e48ac9,2024-11-22,79d240,Office Chair,Furniture,4151.03,3,648.33,South
dd21610a,2023-07-10,8d3a97,Tablet,Electronics,4341.13,1,595.62,West
3c6c79c8,2024-04-30,bf3d77,Bicycle,Sports & Fitness,3727.12,5,422.62,East
096b975c,2024-09-25,8be26f,Fitness Tracker,Sports & Fitness,1783.3,6,228.89,Central
16ece758,2025-01-20,c4fb6e,Hair Dryer,Beauty & Health,257.44,5,21.21,West
02e93225,2023-06-04,d90af1,Perfume,Beauty & Health,2774.3,6,753.83,North
9ee223f4,2023-06-18,17302c,Bicycle,Sports & Fitness,3150.12,6,885.65,North
a04bbed7,2024-06-09,652f9d,Office Chair,Furniture,4462.12,4,857.38,East
3a4e1a3b,2023-03-13,d416eb,Dining Table,Furniture,2292.86,8,648.24,South
795b7a89,2023-04-26,25db2f,Bed,Furniture,1832.62,1,289.84,North
4ac59993,2024-01-05,19f5e1,Fitness Tracker,Sports & Fitness,1614.15,9,456.24,Central
03e8993b,2023-05-03,3b6e18,Massage Gun,Beauty & Health,2247.24,9,660.91,South
7687836b,2025-01-01,b0f97c,Dining Table,Furniture,4471.28,9,1062.91,East
cfa4edd5,2025-02-19,2fdc33,Smartwatch,Electronics,635.41,5,82.0,East
7a653031,2023-02-24,16754d,Office Chair,Furniture,189.68,7,35.05,Central
5ab5132c,2023-05-18,8ab8de,Perfume,Beauty & Health,2376.96,6,136.06,East
55353856,2023-03-06,af7169,Laptop,Electronics,738.53,1,109.7,North
c27f4641,2024-03-05,7b6ce7,Smartphone,Electronics,2097.2,9,466.74,North
5dd59181,2024-04-06,1f75e6,Washing Machine,Home Appliances,822.47,8,69.98,Central
5a709535,2023-12-11,acd2d0,Dumbbells,Sports & Fitness,1831.89,5,488.02,Central
817a5fb8,2024-03-18,881c39,Yoga Mat,Sports & Fitness,2661.22,3,293.93,West
07ab730b,2024-07-05,551d0d,Air Conditioner,Home Appliances,4492.18,7,1146.82,East
639688c0,2023-11-15,5a830f,Microwave,Home Appliances,3097.2,2,187.68,North
9c610f23,2024-05-26,02eef1,Air Conditioner,Home Appliances,4471.41,4,482.55,North
b00c1abe,2023-07-21,737e85,Air Conditioner,Home Appliances,2706.81,4,707.65,Central
9dff2f7e,2024-06-13,ae8a9f,Microwave,Home Appliances,445.31,6,25.85,Central
619fc1b9,2023-11-16,602ce4,Smartphone,Electronics,3106.1,1,774.93,South
ed38ca42,2025-01-01,180e57,Yoga Mat,Sports & Fitness,2863.37,5,616.31,North
65f378e7,2024-12-01,623235,Hair Dryer,Beauty & Health,4372.55,8,919.35,East
4edac53c,2025-02-02,69ae60,Perfume,Beauty & Health,1606.83,1,212.48,East
